,id,text
260,N0244-08-27,겨울에는 옥사에 일찍 갇히기 때문에 모두가 잠들 때까지 네 시간은 족히 기다려야 했다.
261,S0108-04-01,결혼 전에 다세대 주택 옥탑방에서 살았던 적이 있어요.
262,P0684-01-51,태양아 다만 한 번이라도 좋다.
263,N0068-03-29,"과거는 나의 마음을 사로잡는데, 현재는 나를 불안하게 한다, 왜냐하면 미래는 죽음이기 때문이다."
264,N0234-07-31,별일 아니야.
265,S0040-04-17,먼저 해가 뜨는 쪽을 향해 사람들이 경작을 한 적이 없는 벌판을 가로질러 가세요.
266,P0189-01-48,흐르는 강물 보며 땅이 갈라질까 근심하였고 우렛소리 들으며 임금의 위엄을 두려워했네
267,S0129-07-17,"아이고, 왕자님!"
268,S0114-04-05,그럼 간단히 말씀드리겠습니다.
269,P0319-01-39,내 생애는 월 땅 변방에 던져졌고 고향의 전답은 오랑캐 먼지에 빠졌네.
270,N0284-01-30,이 낯선 젊은이는 자기 나라의 위대한 시에 대해 일가견을 갖고 있던 터라 이 가문의 조상 가운데 한 사람이거나 어쩌면 이 저택의 주인이었는지도 모를 사람이 단테에 의해 지옥불의 영원한 고통을 당하는 한 사람으로 그려졌다는 사실을 떠올렸다.
271,P0601-01-39,"배에는 땅 위에 지은 것같이 대형 건물이 즐비하고 빈랑나무, 야자나무, 귤나무 등을 심어 선원을 먹이고 달고 시원한 음식과 맛있는 음식이 셀 수 없이 많고 염소, 양, 닭, 돼지, 거위 등을 기르고 코끼리, 말, 소, 물소도 기른다"
272,S0132-06-10,그분의 딸은 비록 맹인이었지만 심성이 고운 여자였소.
273,P1009-01-50,"강가의 언덕 옛 나루터는 이별하는 정으로 슬픈데, 산 한쪽 편이 영락하듯 봄기운도 사라졌네."
274,P0771-01-52,나는 꿈속에서 얼음산 사이를 뛰어다니고 있었다.
275,S0045-04-05,난 뭘 해야 하지?
276,N0035-03-31,아내라고 요즘 돈 이 원이 당장 필요함을 모르는 바도 아니었다.
277,N0011-05-27,한참이나 꿈쩍 않고 있던 그는 손을 가만히 들어보고 이번에나 하는 맘이 가슴에서 후닥닥거렸다.
278,N0084-02-33,패악질도 정도껏 해야지!
279,P0024-01-39,"길가메시의 어머니 닌순, 아들 말을 거듭 들으며 슬퍼했다."
280,N0197-07-22,어부로서 저의 이 생활이 고달프고 고기를 잡아 남는 이익도 얼마 안 되지만 매우 즐거운 점도 있습니다.
281,N0069-10-21,네 고모도 마찬가지였다.
282,S0168-01-14,최근 며칠 동안 일어난 사건들은 이해할 수 없어.
283,P1075-01-35,가는 비 부슬부슬 내리고 긴 시내 한 줄기 둑 건너 사립문 앞에 가로놓였다.
284,S0045-03-03,당신은 지금 그곳에서 재앙의 불길을 부추겨 하늘까지 치솟게 하고 계십니다.
285,S0077-08-05,나와 함께 사는 걸 경멸하는가?
286,S0105-08-14,우리 가문에서 가장 사랑받던 네가 지금 구원의 씨가 되었구나.
287,P0663-03-35,"그는 자신의 치욕을, 그대의 죄책감을 알게 되었지."
288,N0010-03-29,어느 날 그 수탉은 너무 슬퍼서 친구들과 함께 노래를 부르지 않았다.
289,P0309-01-41,우리는 너무 속세에 물들어 버렸네.
290,S0002-07-03,"네 번째 판에서 내 차례였는데, 내가 그 좋은 만관 패를 든 거야."
291,P0793-01-50,"바닥에선 기쁨에 떨고 있었네, 아주 가녀린, 아주 가녀린 그녀의 작은 별들이."
292,N0072-04-23,땅의 형태에 물 흙 산 샘 등이 포함된 것은 각기 땅속의 기를 끌어 모으기 때문이다.
293,N0163-06-27,제발 어머니에 대해 얘기 좀 해주세요.
294,N0284-06-23,"그녀의 얼굴은 지난번보다 더 잘 보였는데, 그는 순진하고 상큼한 그 표정에 깊은 감동을 받았다."
295,N0275-02-22,"겨우 숲의 모퉁이를 찾아 숲에서 나왔지만, 그곳에도 길은 없었다."
296,S0140-04-13,동지 여러분!
297,S0025-08-17,이 정도의 반응은 예견한 바다.
298,P1423-01-33,"이제 내 발걸음도 지쳐 있고 머리도 반백이 되었으니, 한때의 내 모습으로 아무도 날 알아보지 못하는구나."
299,P1099-01-22,"안녕하세요, 인사하자 좀 더 큰 소리로, 좀 더 따뜻한 목소리로 그것이 사람의 일이다 안녕하세요, 안녕하세요"
300,P1009-01-46,"강가의 언덕 옛 나루터는 이별하는 정으로 슬픈데, 산 한쪽 편이 영락하듯 봄기운도 사라졌네."
301,N0029-01-23,"누구 생각 있는 이는 곰곰히 생각하면 알 일이지만은, 박성운이는 소화 칠 년에 그러므로 서력으로 따지면 일천구백삼십이 년, 그 전후해서, 그러니까 다시 또 한 번 따지자면 경향문학인가 프로문학인가가, 한참 성할 때 신진 작가로 소설을 쓰던 사람이다."
302,N0247-02-51,팔백육십이년.
303,S0153-09-10,"그녀의 목소리, 그녀의 웃음소리를 기억해요."
304,S0139-07-08,그래요.
305,P0948-01-21,그 폭풍은 지나갔다.
306,N0030-05-28,무경이는 한참 동안 마루 위에서 움직이지 못하고 굳어진 조각처럼 서 있었다.
307,P1351-01-31,"뜨거운 재, 그 위로 연기 기둥이 피어나며 타듯이, 드러나지 않은 불꽃이 서서히 단어와 문장들을 삼키듯이, 그렇게 나의 인생도 조금씩 타들어 간다."
308,N0094-01-33,"이맘때 농사일로 시내에 나갈 일도 없을 것이고, 친구 만나러 나들이를 다니는 사람도 아니지."
309,N0133-08-51,"젊은이, 잘생기고 멍청한 이 젊은이는 지금까지 책을 읽고 있었는데 보던 책을 덮고 흐느끼는 처녀를 쳐다보았다."
310,S0095-08-04,"케이트 언니, 날 이렇게 묶어서 하녀 취급하면서 모욕하고 언니 자신도 모독하는 짓은 제발 그만둬."
311,P0821-01-27,"자줏빛 등꽃이 피어 조용히 향기를 내뿜고 있지만, 아는 이 없구나."
312,N0195-06-25,"최씨 효자는 어쩔 수 없이 그 아내를 향하여 꾸짖는 것처럼, 내가 조금 늦게 돌아오는 까닭에 어머니께서 염려하시는데, 그대가 좋은 말씀으로 위로하여 드리지도 않은 모양이오."
313,N0130-03-25,"시를 지어 바치니, 한 자리에 모인 사람이 모두 대단히 기뻐했다."
314,N0119-02-25,아들은 파리의 북부역으로 나와 일본으로 돌아가는 부모를 배웅했다.
315,N0108-04-27,"무엇이 너에게 그런 말도 안 되는 소리를 할 용기를 주었느냐, 음레푸?"
316,S0133-08-13,아조르가 아주 최근에 만난 친군데 남자라고 했어요 그럼요.
317,P0712-01-48,고향은 어디에 있느뇨 하늘 끝 흰 구름 떠 있구나.
318,P1221-01-47,차마 못 봐 돌아서 오며 듣는 기차 소리는 한나절 산골의 당나귀 울음보다 더 처량했다
319,N0226-02-31,그녀는 친구인 냐구디이를 떠올렸다.
320,N0260-03-26,마침내 게오르크는 편지를 주머니에 넣고 자신의 방에서 나와 작은 복도를 가로질러 여러 달 동안 들여다보지 않았던 아버지의 방으로 들어갔다.
321,S0085-02-18,누이에 대한 수치심 때문에 칼로 스스로 목숨을 끊었다고 합니다.
322,N0218-01-26,노나라에 긴 대나무 장대를 들고 성문으로 들어가려는 자가 있었다.
323,S0169-01-19,"스캔들이죠, 네."
324,P0368-01-42,"하지만 이는 황제의 돌아보심을 받드는 일일 뿐 청사에 이름을 남길 만한 것은 아니었으니, 장주의 설검과 같은 글도 헛된 것이고 묵적처럼 군사를 논한 것도 부끄러울 뿐이었다네."
325,N0185-01-28,우리는 미리 상의를 했다.
326,N0019-02-30,종달새 소리가 들렸다.
327,S0062-05-02,법률은 잠자고 있었으나 죽은 것은 아니었소.
328,S0140-04-10,동지 여러분!
329,S0006-10-02,별로 나쁘지않단다.
330,N0231-05-27,"그날은 우중충 구름이 끼고, 게다가 바람까지 심하게 부는 여름날이었어요."
331,N0202-03-22,"태조가 앞에 나가 글자 짚기를 청하자, 늙은이가 태조의 기상을 한번 보더니 문득 말하기를,"
332,N0139-01-33,코끼리 왕은 코를 샘물에 담가 흔들었습니다.
333,P0216-01-43,"그가 떠난 지 보름도 채 안 되어, 우리 아버지는 몸을 다치고, 내 어머니는 병으로 쓰러지고 말았다."
334,S0052-10-11,"소중한 신시아, 어떻게 하면 그대를 기쁘게 하고, 그대의 사랑을 얻을 수 있을까요?"
335,N0242-09-25,"네가 제르트뤼드의 순수한 영혼을 흔들어 놓는 것을 보느니 차라리,"
336,S0005-01-12,가끔씩 내 마음 속에서 인간의 단순한 에고이즘이 이렇게 말하곤 해요.
337,N0036-03-01,이놈의 어지러운 바람에 애꿎은 콩밭 하나만 결단을 냈다.
338,N0095-05-26,데이비가 나한테 돼지우리 울타리 위로 걸어가라고 시켰어요.
339,N0060-02-31,레가레는 무력한 몇몇 새로운 적과 싸우며 숨 막힐 것 같은 목소리로 욕지거리를 했다.
340,S0041-04-07,예상하고 있어요.
341,S0117-02-04,"뭐라고, 누가 알렉산더의 혈통으로부터, 금장식의 사자가 지키는 왕좌를 뺏을 수 있단 말이냐?"
342,N0088-05-28,"안드레니오는 놀라서, 정말 이해할 수 없다고 생각하며 대답했다."
343,N0201-10-51,"외투를 받기 위해 세 명의 하인이 기다리고 있는 현관, 당구장과 연속된 두 개의 살롱, 중국 도자기에 있는 화초들, 벽난로 위의 청동상들, 장식 판자의 금 지팡이들, 두꺼운 커튼, 커다란 안락의자 같은 사치품들이 환대하는 듯해서 사람들은 금방 기분이 좋아졌다."
344,N0111-04-28,거기에 어머니와 사이좋지 않은 숙모도 싸움에 끼어들었기 때문에 더더욱 큰 소동이 벌어진 거예요.
345,P0247-01-49,"어찌하여 한 섬이 넘는 곡식을, 겨우 다섯 말로 쳐 주는가!"
346,N0074-06-33,아무도 우리의 헤어짐을 이해하지 못했다.
347,S0109-04-06,내가 왜 새벽에 들어오는지 알아?
348,S0034-03-16,자네는 베클리에 살면서도 그 소식들을 듣지 못했나?
349,N0175-01-22,어제는 행복했습니다.
350,N0012-10-22,친척 없어.
351,S0114-04-15,그럼 간단히 말씀드리겠습니다.
352,N0070-03-33,마타사부로는 재빨리 둑을 빙 돌아서 정문으로 들어오더니 안녕!하고 분명히 말했습니다.
353,P0380-01-43,"덧없이, 또한 슬프게도 언제였는지 모르지만 젊은 날에 와서, 일상생활 속에 지쳐 간다,"
354,S0147-01-11,우리 풍속에 사람이 죽으면 고복을 하지 않는가?
355,P1196-01-21,등짐지기 삼십 리 길 기어 넘어 가쁜 숨결로 두드린 아버지의 문 앞에 무서운 글자 있어 공산주의자는 들지 말라
356,P0258-01-45,가파른 절벽은 입을 딱 벌려 호랑이의 찢어진 입 같고 험악한 여울물은 솟구치며 우레의 울부짖는 소리를 내네.
357,P1278-01-47,그날 밤에 한 소나기 하였으니 필시 그 돌이 깨끗이 씻겼을 터인데 그 이튿날 가보니까 변괴로다 간데 온데 없드라.
358,N0109-05-25,"그것은 처음에는 어지간히 끈적끈적한 물체처럼 천천히 움직이고 있었지만 차츰 매끄럽게 미끄러지기 시작하면서 이윽고 번쩍거리며 눈앞에 흘러들어 오는 것을 보자 제자는 자기도 모르게 숨을 들이쉬며,"
359,S0073-03-17,말이 안 될 건 뭐야?
360,S0112-05-08,현대 사회는 다원적인 계층의 구조를 이루고 있다.
361,P1193-03-44,"피땀을 아껴서는 안 되는, 비바람을 피해서는 안 되는 부지런하고 억세야만 되는 이 일은 우리 농군만이 한다."
362,N0081-03-27,안 가?
363,N0115-03-21,원컨대 나에게 죽은 아내를 한 번만 만나게 해 주신다면 여한이 없겠습니다.
364,N0288-05-22,우리 모두 동의의 징표로 서로 포옹하고 키스합시다.
365,N0097-04-22,아니!
366,N0030-01-31,"차 한 대만 꼭 보내게 해달라고, 며칠 전부터 신신당부했지만, 바쁜 틈에 혹여 잊어버리지나 않을까 근심되어서, 최무경이는 사무실을 나올려고 할 때에 다시 한 번 자동차 영업소로 전화를 걸었다."
367,N0034-10-25,지금도 낙심하지 말고 많이 읽고 많이 생각하고 많이 쓰시오.
368,P1095-01-50,피곤한 말은 언덕 비탈에 누워 있고 저녁 해는 사방 트인 나루에 지네.
369,S0003-03-10,부모라구 다 그렇진 않겠지만 내 경우로 보면 부모를 일찍 여읜 자네가 부러우이.
370,N0191-01-51,"아, 손녀야 기특하다."
371,N0244-05-26,"울타리 안쪽으로 들어서면, 우선 몇 채의 건물이 눈에 들어온다."
372,N0113-02-30,무엇 때문에 이 상황에 갑자기 일을 많이 만들어 내는 거지?
373,P0261-10-53,"오래지 않아 나는 향기로운 음식이 차려진 천상에 속하는 그대를 찬양하고, 우리는 숲 속 빈터의 강가에서 여름 내내 우리를 시원하게 할 것이라오."
374,N0225-04-25,"감개하여 피가 끓는 것은 원래 영웅의 본성이나, 경망하고 조급한 것은 또한 장수 된 자가 크게 경계해야 할 바였다."
375,N0052-01-22,더비필드집안의 식구들이 모두 잠든 것은 열한시였다.
376,S0139-01-11,"재상님, 바빌론 사람들은 왕에게 충직해 우리 군대가 포위해도 놀라지 않았어요."
377,N0113-02-28,무엇 때문에 이 상황에 갑자기 일을 많이 만들어 내는 거지?
378,N0234-04-24,야마키시와 주변에 있던 사원들이 모조리 자리에서 일어나 가나에를 에워쌌다.
379,P0465-01-43,마침내 멋진 거문고 운화슬과 만나 하늘 궁정에서 함께 음악을 연주한다.
380,N0155-04-26,나는 가끔 이런 괴로움을 그에게 끼쳤다.
381,P1078-02-27,작은 집에 봄을 가두고는 창문은 한낮에도 잠기어 있고 화당은 그지없이 고요하기만 하네.
382,S0033-04-14,"아버님, 그렇게 빨리 준비해서 가는 건 무리입니다."
383,S0075-02-14,축복?
384,S0012-02-18,어떤 관객은 문어가 몸만 비틀어도 토악질을 해 대지.
385,S0091-07-07,동네 아이들이 우리 집 마당에 모이기로 했어요.
386,N0073-01-22,모부인은 박씨를 미워하고 원망해 박씨의 여종 계화를 불러 말했다.
387,N0033-09-21,이 군은 손을 부들부들 떨면서 밖으로 나갔다.
388,N0096-02-24,"마너는 열이 백이 되길 원했으며, 그다음에는 그 백이 다시 만이 되길 원했다."
389,P0295-01-35,종남산 폭포수 세차게 떨어지며 바위에 부딪쳐 솟구치는 소리에 우레인가 놀라고 사람들 마주해도 말소리를 알아들을 수가 없다
390,S0143-03-01,그렇다구 그런 인간들을 내 집에다 두고 밥을 해먹일 수는 없다.
391,N0124-10-28,"그녀는 굳게 닫힌 창문을 보고는, 문을 잘 잠그고 나와서 사합원 사람들에게 말했다."
392,S0103-03-13,올림포스 산 아름다운 산기슭 가까이 자리 잡은 곳에 대해 들어 보았습니다.
393,N0089-08-22,행복한 청춘!
394,P0992-01-28,"이제 계절이 저물어, 어둠은 늘어나고, 하늘의 쪽빛은 줄어든다."
395,N0230-09-51,여름 한철 내내 아이벤쉬츠는 행복했다.
396,N0033-04-33,드디어 토요일이 왔다.
397,N0001-03-31,많은 시간이 흘러 어느 날 보야르들이 화가 나서 공후를 찾아와서는 이렇게 말했다.
398,S0002-05-04,"음, 그래."
399,S0050-09-19,아!
400,S0134-09-02,"네가 주는 차를 마시면 좋을 거야, 멜히오어!"
401,P0573-01-43,그래서 세 사람은 곧장 숲으로 향했다.
402,S0020-05-06,저는 세 살 때 어머니를 여의고 일곱 살 때 아버지와 헤어졌지요.
403,P0986-01-48,"그런데, 보아스는 가족과 함께 밤잠을 자고 있었다."
